x,y,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,TOTAL_RAIN,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,MAX_TEMPERATURE,LOCAL_DATE,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,ID,STATION_NAME,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,LOCAL_YEAR,DIRECTION_MAX_GUST_FLAG,MAX_REL_HUMIDITY
-120.8,50.935,11,,1166658,-5,,,0,BC,,,0,1.5,2020-11-28 00:00:00,,-1.8,,28,1166658.2020.11.28,RED LAKE,,0,,,,,28,,,,0,19.8,2020,,
-120.8,50.935,11,,1166658,-4.5,,,0,BC,,,0,-1,2020-11-29 00:00:00,,-2.8,,27,1166658.2020.11.29,RED LAKE,,0,,,,,29,,,,0,20.8,2020,,
-120.8,50.935,11,,1166658,-3.5,,,0.4,BC,,,0.4,3,2020-11-30 00:00:00,,-0.3,,26,1166658.2020.11.30,RED LAKE,,0,,,,,30,,,,0,18.3,2020,,
-120.8,50.935,12,,1166658,-8,,,0,BC,,,0,0.5,2020-12-01 00:00:00,,-3.8,,24,1166658.2020.12.1,RED LAKE,,0,,,,,1,,,,0,21.8,2020,,
-120.8,50.935,12,,1166658,-10,,,0,BC,,,0,0,2020-12-02 00:00:00,,-5,,22,1166658.2020.12.2,RED LAKE,,0,,,,,2,,,,0,23,2020,,
-120.8,50.935,12,,1166658,-5,,,0,BC,,,0,0,2020-12-03 00:00:00,,-2.5,,21,1166658.2020.12.3,RED LAKE,,0,,,,,3,,,,0,20.5,2020,,
-120.8,50.935,12,,1166658,-4.5,,,0,BC,,,0,0.5,2020-12-04 00:00:00,,-2,,19,1166658.2020.12.4,RED LAKE,,0,,,,,4,,,,0,20,2020,,
-120.8,50.935,12,,1166658,-6,,,0,BC,,,0,1.5,2020-12-05 00:00:00,,-2.3,,19,1166658.2020.12.5,RED LAKE,,0,,,,,5,,,,0,20.3,2020,,
-120.8,50.935,12,,1166658,-5,,,0,BC,,,0,2,2020-12-06 00:00:00,,-1.5,,18,1166658.2020.12.6,RED LAKE,,0,,,,,6,,,,0,19.5,2020,,
-120.8,50.935,12,,1166658,-1,,,0.4,BC,,,0.4,3,2020-12-07 00:00:00,T,1,,17,1166658.2020.12.7,RED LAKE,,0,,,,,7,,,,0,17,2020,,
-120.8,50.935,12,,1166658,-1,,,1.4,BC,,,1.4,2,2020-12-08 00:00:00,,0.5,,16,1166658.2020.12.8,RED LAKE,,0,,,,,8,,,,0,17.5,2020,,
-120.8,50.935,12,,1166658,-4,,,0,BC,,,0.4,1.5,2020-12-09 00:00:00,,-1.3,,15,1166658.2020.12.9,RED LAKE,,0.4,,,,,9,,,,0,19.3,2020,,
-120.8,50.935,12,,1166658,-6.5,,,0,BC,,,2.6,-2,2020-12-10 00:00:00,,-4.3,,14,1166658.2020.12.10,RED LAKE,,2.6,,,,,10,,,,0,22.3,2020,,
-120.8,50.935,12,,1166658,-4,,,0,BC,,,0.8,-1,2020-12-11 00:00:00,,-2.5,,16,1166658.2020.12.11,RED LAKE,,0.8,,,,,11,,,,0,20.5,2020,,
-120.8,50.935,12,,1166658,-5,,,0,BC,T,,0,-1.5,2020-12-12 00:00:00,T,-3.3,,17,1166658.2020.12.12,RED LAKE,,0,,,,,12,,,,0,21.3,2020,,
-120.8,50.935,12,,1166658,-6,,,0,BC,,,0,-3.5,2020-12-13 00:00:00,,-4.8,,17,1166658.2020.12.13,RED LAKE,,0,,,,,13,,,,0,22.8,2020,,
-120.8,50.935,12,,1166658,-5,,,0,BC,T,,0,-2,2020-12-14 00:00:00,T,-3.5,,17,1166658.2020.12.14,RED LAKE,,0,,,,,14,,,,0,21.5,2020,,
-120.8,50.935,12,,1166658,-4,,,0,BC,,,0,-1,2020-12-15 00:00:00,,-2.5,,17,1166658.2020.12.15,RED LAKE,,0,,,,,15,,,,0,20.5,2020,,
-120.8,50.935,12,,1166658,-3.5,,,0,BC,,,4,0.5,2020-12-16 00:00:00,,-1.5,,17,1166658.2020.12.16,RED LAKE,,4,,,,,16,,,,0,19.5,2020,,
-120.8,50.935,12,,1166658,-2,,,0,BC,,,1,2,2020-12-17 00:00:00,,0,,21,1166658.2020.12.17,RED LAKE,,1,,,,,17,,,,0,18,2020,,
-120.8,50.935,12,,1166658,-2.5,,,0,BC,,,0,2,2020-12-18 00:00:00,,-0.3,,21,1166658.2020.12.18,RED LAKE,,0,,,,,18,,,,0,18.3,2020,,
-120.8,50.935,12,,1166658,-4.5,,,0,BC,,,0,0.5,2020-12-19 00:00:00,,-2,,20,1166658.2020.12.19,RED LAKE,,0,,,,,19,,,,0,20,2020,,
-120.8,50.935,12,,1166658,-3.5,,,0,BC,T,,0,0,2020-12-20 00:00:00,T,-1.8,,19,1166658.2020.12.20,RED LAKE,,0,,,,,20,,,,0,19.8,2020,,
-120.8,50.935,12,,1166658,-5,,,0,BC,,,12,-2,2020-12-21 00:00:00,,-3.5,,18,1166658.2020.12.21,RED LAKE,,12,,,,,21,,,,0,21.5,2020,,
-120.8,50.935,12,,1166658,-11,,,0,BC,,,0,-3,2020-12-22 00:00:00,,-7,,30,1166658.2020.12.22,RED LAKE,,0,,,,,22,,,,0,25,2020,,
-120.8,50.935,12,,1166658,-13.5,,,0,BC,,,0,-6,2020-12-23 00:00:00,,-9.8,,30,1166658.2020.12.23,RED LAKE,,0,,,,,23,,,,0,27.8,2020,,
-120.8,50.935,12,,1166658,-12,,,0,BC,,,0,-6,2020-12-24 00:00:00,,-9,,30,1166658.2020.12.24,RED LAKE,,0,,,,,24,,,,0,27,2020,,
-120.8,50.935,12,,1166658,-9,,,0,BC,,,1.2,-3,2020-12-25 00:00:00,,-6,,30,1166658.2020.12.25,RED LAKE,,1.2,,,,,25,,,,0,24,2020,,
-120.8,50.935,12,,1166658,-5,,,0,BC,,,0,0,2020-12-26 00:00:00,,-2.5,,30,1166658.2020.12.26,RED LAKE,,0,,,,,26,,,,0,20.5,2020,,
-120.8,50.935,12,,1166658,-8.5,,,0,BC,,,2.8,-1.5,2020-12-27 00:00:00,,-5,,30,1166658.2020.12.27,RED LAKE,,2.8,,,,,27,,,,0,23,2020,,
-120.8,50.935,12,,1166658,-5,,,0,BC,,,0,-0.5,2020-12-28 00:00:00,,-2.8,,32,1166658.2020.12.28,RED LAKE,,0,,,,,28,,,,0,20.8,2020,,
-120.8,50.935,12,,1166658,-7,,,0,BC,,,6.2,-5,2020-12-29 00:00:00,,-6,,32,1166658.2020.12.29,RED LAKE,,6.2,,,,,29,,,,0,24,2020,,
-120.8,50.935,12,,1166658,-7,,,0,BC,,,2.8,-4,2020-12-30 00:00:00,,-5.5,,38,1166658.2020.12.30,RED LAKE,,2.8,,,,,30,,,,0,23.5,2020,,
-120.8,50.935,12,,1166658,-6,,,0,BC,,,0.8,-2.5,2020-12-31 00:00:00,,-4.3,,41,1166658.2020.12.31,RED LAKE,,0.8,,,,,31,,,,0,22.3,2020,,
-120.8,50.935,1,,1166658,-4,,,0,BC,,,0,2,2021-01-01 00:00:00,,-1,,42,1166658.2021.1.1,RED LAKE,,0,,,,,1,,,,0,19,2021,,
-120.8,50.935,1,,1166658,-1,,,0,BC,,,0,3,2021-01-02 00:00:00,,1,,40,1166658.2021.1.2,RED LAKE,,0,,,,,2,,,,0,17,2021,,
-120.8,50.935,1,,1166658,-7.5,,,0,BC,,,1.6,2,2021-01-03 00:00:00,,-2.8,,33,1166658.2021.1.3,RED LAKE,,1.6,,,,,3,,,,0,20.8,2021,,
-120.8,50.935,1,,1166658,-5.5,,,0,BC,,,1.4,0.5,2021-01-04 00:00:00,,-2.5,,31,1166658.2021.1.4,RED LAKE,,1.4,,,,,4,,,,0,20.5,2021,,
-120.8,50.935,1,,1166658,-5,,,0,BC,,,0,1,2021-01-05 00:00:00,,-2,,31,1166658.2021.1.5,RED LAKE,,0,,,,,5,,,,0,20,2021,,
-120.8,50.935,1,,1166658,-3,,,0,BC,,,0,3.5,2021-01-06 00:00:00,,0.3,,30,1166658.2021.1.6,RED LAKE,,0,,,,,6,,,,0,17.7,2021,,
-120.8,50.935,1,,1166658,-5,,,0,BC,,,0,-1,2021-01-07 00:00:00,,-3,,29,1166658.2021.1.7,RED LAKE,,0,,,,,7,,,,0,21,2021,,
-120.8,50.935,1,,1166658,-5,,,0,BC,,,0,0,2021-01-08 00:00:00,,-2.5,,29,1166658.2021.1.8,RED LAKE,,0,,,,,8,,,,0,20.5,2021,,
-120.8,50.935,1,,1166658,-4.5,,,0,BC,,,0,-1,2021-01-09 00:00:00,,-2.8,,29,1166658.2021.1.9,RED LAKE,,0,,,,,9,,,,0,20.8,2021,,
-120.8,50.935,1,,1166658,-4,,,0,BC,,,0,0,2021-01-10 00:00:00,,-2,,29,1166658.2021.1.10,RED LAKE,,0,,,,,10,,,,0,20,2021,,
-120.8,50.935,1,,1166658,-2,,,0,BC,,,1,2,2021-01-11 00:00:00,,0,,29,1166658.2021.1.11,RED LAKE,,1,,,,,11,,,,0,18,2021,,
-120.8,50.935,1,,1166658,-2,,,2,BC,,,2.6,4,2021-01-12 00:00:00,,1,,29,1166658.2021.1.12,RED LAKE,,0.6,,,,,12,,,,0,17,2021,,
-120.8,50.935,1,,1166658,-7,,,0,BC,,,2.6,-1,2021-01-13 00:00:00,,-4,,25,1166658.2021.1.13,RED LAKE,,2.6,,,,,13,,,,0,22,2021,,
-120.8,50.935,1,,1166658,-10,,,0,BC,,,0,-2,2021-01-14 00:00:00,,-6,,27,1166658.2021.1.14,RED LAKE,,0,,,,,14,,,,0,24,2021,,
-120.8,50.935,1,,1166658,-8.5,,,0,BC,,,0,3,2021-01-15 00:00:00,,-2.8,,27,1166658.2021.1.15,RED LAKE,,0,,,,,15,,,,0,20.8,2021,,
-120.8,50.935,1,,1166658,-9,,,0,BC,,,2.8,-2,2021-01-16 00:00:00,,-5.5,,26,1166658.2021.1.16,RED LAKE,,2.8,,,,,16,,,,0,23.5,2021,,
-120.8,50.935,1,,1166658,-6,,,0,BC,T,,0,4.5,2021-01-17 00:00:00,T,-0.8,,28,1166658.2021.1.17,RED LAKE,,0,,,,,17,,,,0,18.8,2021,,
-120.8,50.935,1,,1166658,-5,,,0,BC,,,0,2,2021-01-18 00:00:00,,-1.5,,27,1166658.2021.1.18,RED LAKE,,0,,,,,18,,,,0,19.5,2021,,
-120.8,50.935,1,,1166658,-6,,,0,BC,,,0,0.5,2021-01-19 00:00:00,,-2.8,,26,1166658.2021.1.19,RED LAKE,,0,,,,,19,,,,0,20.8,2021,,
-120.8,50.935,1,,1166658,-8,,,0,BC,,,0,-2,2021-01-20 00:00:00,,-5,,26,1166658.2021.1.20,RED LAKE,,0,,,,,20,,,,0,23,2021,,
-120.8,50.935,1,,1166658,-11,,,0,BC,,,0,-2,2021-01-21 00:00:00,,-6.5,,26,1166658.2021.1.21,RED LAKE,,0,,,,,21,,,,0,24.5,2021,,
-120.8,50.935,1,,1166658,-13,,,0,BC,,,0,-7,2021-01-22 00:00:00,,-10,,26,1166658.2021.1.22,RED LAKE,,0,,,,,22,,,,0,28,2021,,
-120.8,50.935,1,,1166658,-15,,,0,BC,,,1.2,-8,2021-01-23 00:00:00,,-11.5,,26,1166658.2021.1.23,RED LAKE,,1.2,,,,,23,,,,0,29.5,2021,,
-120.8,50.935,1,,1166658,-12.5,,,0,BC,,,3.6,-6.5,2021-01-24 00:00:00,,-9.5,,27,1166658.2021.1.24,RED LAKE,,3.6,,,,,24,,,,0,27.5,2021,,
-120.8,50.935,1,,1166658,-9,,,0,BC,,,0,-4,2021-01-25 00:00:00,,-6.5,,31,1166658.2021.1.25,RED LAKE,,0,,,,,25,,,,0,24.5,2021,,
-120.8,50.935,1,,1166658,-9,,,0,BC,,,2.6,-4,2021-01-26 00:00:00,,-6.5,,31,1166658.2021.1.26,RED LAKE,,2.6,,,,,26,,,,0,24.5,2021,,
-120.8,50.935,1,,1166658,-8,,,0,BC,,,4,-2.5,2021-01-27 00:00:00,,-5.3,,34,1166658.2021.1.27,RED LAKE,,4,,,,,27,,,,0,23.3,2021,,
-120.8,50.935,1,,1166658,-8.5,,,0,BC,,,0,-3.5,2021-01-28 00:00:00,,-6,,38,1166658.2021.1.28,RED LAKE,,0,,,,,28,,,,0,24,2021,,
-120.8,50.935,1,,1166658,-12,,,0,BC,,,0,-1,2021-01-29 00:00:00,,-6.5,,38,1166658.2021.1.29,RED LAKE,,0,,,,,29,,,,0,24.5,2021,,
-120.8,50.935,1,,1166658,-7,,,0,BC,,,0,-1,2021-01-30 00:00:00,,-4,,38,1166658.2021.1.30,RED LAKE,,0,,,,,30,,,,0,22,2021,,
-120.8,50.935,1,,1166658,-3.5,,,0,BC,,,5,2.5,2021-01-31 00:00:00,,-0.5,,38,1166658.2021.1.31,RED LAKE,,5,,,,,31,,,,0,18.5,2021,,
-120.8,50.935,2,,1166658,-1,,,0.7,BC,,,1.1,2,2021-02-01 00:00:00,,0.5,,41,1166658.2021.2.1,RED LAKE,,0.4,,,,,1,,,,0,17.5,2021,,
-120.8,50.935,2,,1166658,-2.5,,,0,BC,,,0,2,2021-02-02 00:00:00,,-0.3,,36,1166658.2021.2.2,RED LAKE,,0,,,,,2,,,,0,18.3,2021,,
-120.8,50.935,2,,1166658,-6,,,0,BC,,,2.8,-1,2021-02-03 00:00:00,,-3.5,,36,1166658.2021.2.3,RED LAKE,,2.8,,,,,3,,,,0,21.5,2021,,
-120.8,50.935,2,,1166658,-8,,,0,BC,,,11.8,0.5,2021-02-04 00:00:00,,-3.8,,38,1166658.2021.2.4,RED LAKE,,11.8,,,,,4,,,,0,21.8,2021,,
-120.8,50.935,2,,1166658,-4,,,0,BC,,,5,2.5,2021-02-05 00:00:00,,-0.8,,49,1166658.2021.2.5,RED LAKE,,5,,,,,5,,,,0,18.8,2021,,
-120.8,50.935,2,,1166658,-8,,,0,BC,,,1,0.5,2021-02-06 00:00:00,,-3.8,,52,1166658.2021.2.6,RED LAKE,,1,,,,,6,,,,0,21.8,2021,,
-120.8,50.935,2,,1166658,-13.5,,,0,BC,,,0,-4,2021-02-07 00:00:00,,-8.8,,51,1166658.2021.2.7,RED LAKE,,0,,,,,7,,,,0,26.8,2021,,
-120.8,50.935,2,,1166658,-22,,,0,BC,,,0,-14,2021-02-08 00:00:00,,-18,,50,1166658.2021.2.8,RED LAKE,,0,,,,,8,,,,0,36,2021,,
-120.8,50.935,2,,1166658,-28,,,0,BC,,,0.2,-14.5,2021-02-09 00:00:00,,-21.3,,50,1166658.2021.2.9,RED LAKE,,0.2,,,,,9,,,,0,39.3,2021,,
-120.8,50.935,2,,1166658,-30,,,0,BC,,,0,-20,2021-02-10 00:00:00,,-25,,50,1166658.2021.2.10,RED LAKE,,0,,,,,10,,,,0,43,2021,,
-120.8,50.935,2,,1166658,-31,,,0,BC,,,0,-19,2021-02-11 00:00:00,,-25,,50,1166658.2021.2.11,RED LAKE,,0,,,,,11,,,,0,43,2021,,
-120.8,50.935,2,,1166658,-30,,,0,BC,,,0,-14,2021-02-12 00:00:00,,-22,,49,1166658.2021.2.12,RED LAKE,,0,,,,,12,,,,0,40,2021,,
-120.8,50.935,2,,1166658,-22,,,0,BC,T,,0,-9,2021-02-13 00:00:00,T,-15.5,,49,1166658.2021.2.13,RED LAKE,,0,,,,,13,,,,0,33.5,2021,,
-120.8,50.935,2,,1166658,-14.5,,,0,BC,,,1,-1,2021-02-14 00:00:00,,-7.8,,49,1166658.2021.2.14,RED LAKE,,1,,,,,14,,,,0,25.8,2021,,
-120.8,50.935,2,,1166658,-12,,,0,BC,,,9,-3.5,2021-02-15 00:00:00,,-7.8,,49,1166658.2021.2.15,RED LAKE,,9,,,,,15,,,,0,25.8,2021,,
-120.8,50.935,2,,1166658,-9,,,0,BC,,,2.8,2,2021-02-16 00:00:00,,-3.5,,58,1166658.2021.2.16,RED LAKE,,2.8,,,,,16,,,,0,21.5,2021,,
-120.8,50.935,2,,1166658,-9,,,0,BC,,,0,-0.5,2021-02-17 00:00:00,,-4.8,,58,1166658.2021.2.17,RED LAKE,,0,,,,,17,,,,0,22.8,2021,,
-120.8,50.935,2,,1166658,-14,,,0,BC,,,2.6,-5,2021-02-18 00:00:00,,-9.5,,57,1166658.2021.2.18,RED LAKE,,2.6,,,,,18,,,,0,27.5,2021,,
-120.8,50.935,2,,1166658,-10.5,,,0,BC,,,0,0.5,2021-02-19 00:00:00,,-5,,59,1166658.2021.2.19,RED LAKE,,0,,,,,19,,,,0,23,2021,,
-120.8,50.935,2,,1166658,-11,,,0,BC,,,0,2,2021-02-20 00:00:00,,-4.5,,58,1166658.2021.2.20,RED LAKE,,0,,,,,20,,,,0,22.5,2021,,
-120.8,50.935,2,,1166658,-2,,,0,BC,,,0,6,2021-02-21 00:00:00,,2,,57,1166658.2021.2.21,RED LAKE,,0,,,,,21,,,,0,16,2021,,
-120.8,50.935,2,,1166658,-3.5,,,0,BC,,,0,7,2021-02-22 00:00:00,,1.8,,53,1166658.2021.2.22,RED LAKE,,0,,,,,22,,,,0,16.2,2021,,
-120.8,50.935,2,,1166658,-5,,,0,BC,T,,0,2,2021-02-23 00:00:00,T,-1.5,,49,1166658.2021.2.23,RED LAKE,,0,,,,,23,,,,0,19.5,2021,,
-120.8,50.935,2,,1166658,-11,,,0,BC,T,,0,0,2021-02-24 00:00:00,T,-5.5,,48,1166658.2021.2.24,RED LAKE,,0,,,,,24,,,,0,23.5,2021,,
-120.8,50.935,2,,1166658,-7,,,0,BC,,,1.6,2,2021-02-25 00:00:00,,-2.5,,47,1166658.2021.2.25,RED LAKE,,1.6,,,,,25,,,,0,20.5,2021,,
-120.8,50.935,2,,1166658,-5,,,0,BC,,,0,2,2021-02-26 00:00:00,,-1.5,,46,1166658.2021.2.26,RED LAKE,,0,,,,,26,,,,0,19.5,2021,,
-120.8,50.935,2,,1166658,-9.5,,,0,BC,,,5,1,2021-02-27 00:00:00,,-4.3,,44,1166658.2021.2.27,RED LAKE,,5,,,,,27,,,,0,22.3,2021,,
-120.8,50.935,2,,1166658,-5.5,,,0,BC,,,0,3.5,2021-02-28 00:00:00,,-1,,49,1166658.2021.2.28,RED LAKE,,0,,,,,28,,,,0,19,2021,,
-120.8,50.935,3,,1166658,-4,,,0,BC,,,0,7,2021-03-01 00:00:00,,1.5,,47,1166658.2021.3.1,RED LAKE,,0,,,,,1,,,,0,16.5,2021,,
-120.8,50.935,3,,1166658,-4,,,0,BC,,,0,3.5,2021-03-02 00:00:00,,-0.3,,44,1166658.2021.3.2,RED LAKE,,0,,,,,2,,,,0,18.3,2021,,
-120.8,50.935,3,,1166658,-3.5,,,0,BC,,,0,3,2021-03-03 00:00:00,,-0.3,,43,1166658.2021.3.3,RED LAKE,,0,,,,,3,,,,0,18.3,2021,,
-120.8,50.935,3,,1166658,-3.5,,,0,BC,,,0,8,2021-03-04 00:00:00,,2.3,,42,1166658.2021.3.4,RED LAKE,,0,,,,,4,,,,0,15.7,2021,,
-120.8,50.935,3,,1166658,2,,,0,BC,,,0,9,2021-03-05 00:00:00,,5.5,,32,1166658.2021.3.5,RED LAKE,,0,,,,,5,,,,0,12.5,2021,,
-120.8,50.935,3,,1166658,-4,,,0,BC,,,0,5,2021-03-06 00:00:00,,0.5,,28,1166658.2021.3.6,RED LAKE,,0,,,,,6,,,,0,17.5,2021,,
-120.8,50.935,3,,1166658,-3,,,0,BC,,,0.2,5,2021-03-07 00:00:00,,1,,27,1166658.2021.3.7,RED LAKE,,0.2,,,,,7,,,,0,17,2021,,
-120.8,50.935,3,,1166658,-7,,,0,BC,,,0,5,2021-03-08 00:00:00,,-1,,27,1166658.2021.3.8,RED LAKE,,0,,,,,8,,,,0,19,2021,,
-120.8,50.935,3,,1166658,-8,,,0,BC,,,2.8,5,2021-03-09 00:00:00,,-1.5,,26,1166658.2021.3.9,RED LAKE,,2.8,,,,,9,,,,0,19.5,2021,,
-120.8,50.935,3,,1166658,-6,,,0,BC,,,0,1.5,2021-03-10 00:00:00,,-2.3,,27,1166658.2021.3.10,RED LAKE,,0,,,,,10,,,,0,20.3,2021,,
-120.8,50.935,3,,1166658,-13,,,0,BC,,,0,2,2021-03-11 00:00:00,,-5.5,,25,1166658.2021.3.11,RED LAKE,,0,,,,,11,,,,0,23.5,2021,,
-120.8,50.935,3,,1166658,-3.5,,,0,BC,,,0,7.5,2021-03-12 00:00:00,,2,,25,1166658.2021.3.12,RED LAKE,,0,,,,,12,,,,0,16,2021,,
-120.8,50.935,3,,1166658,-2,,,0,BC,,,0,8,2021-03-13 00:00:00,,3,,23,1166658.2021.3.13,RED LAKE,,0,,,,,13,,,,0,15,2021,,
-120.8,50.935,3,,1166658,-1,,,0,BC,,,2,8,2021-03-14 00:00:00,,3.5,,21,1166658.2021.3.14,RED LAKE,,2,,,,,14,,,,0,14.5,2021,,
-120.8,50.935,3,,1166658,-9,,,0,BC,,,0,4,2021-03-15 00:00:00,,-2.5,,22,1166658.2021.3.15,RED LAKE,,0,,,,,15,,,,0,20.5,2021,,
-120.8,50.935,3,,1166658,-8,,,0,BC,,,0,6,2021-03-16 00:00:00,,-1,,20,1166658.2021.3.16,RED LAKE,,0,,,,,16,,,,0,19,2021,,
-120.8,50.935,3,,1166658,-6,,,0,BC,,,0,8,2021-03-17 00:00:00,,1,,18,1166658.2021.3.17,RED LAKE,,0,,,,,17,,,,0,17,2021,,
-120.8,50.935,3,,1166658,-0.5,,,3.4,BC,,,3.4,9,2021-03-18 00:00:00,,4.3,,16,1166658.2021.3.18,RED LAKE,,0,,,,,18,,,,0,13.7,2021,,
-120.8,50.935,3,,1166658,-3,,,0,BC,,,0,6.5,2021-03-19 00:00:00,,1.8,,14,1166658.2021.3.19,RED LAKE,,0,,,,,19,,,,0,16.2,2021,,
-120.8,50.935,3,,1166658,-3,,,0,BC,T,,0,8,2021-03-20 00:00:00,T,2.5,,12,1166658.2021.3.20,RED LAKE,,0,,,,,20,,,,0,15.5,2021,,
-120.8,50.935,3,,1166658,-4,,,0,BC,,,7,2.5,2021-03-21 00:00:00,,-0.8,,11,1166658.2021.3.21,RED LAKE,,7,,,,,21,,,,0,18.8,2021,,
-120.8,50.935,3,,1166658,-3,,,0,BC,,,0,6,2021-03-22 00:00:00,,1.5,,18,1166658.2021.3.22,RED LAKE,,0,,,,,22,,,,0,16.5,2021,,
-120.8,50.935,3,,1166658,-6,,,0,BC,,,0,6,2021-03-23 00:00:00,,0,,15,1166658.2021.3.23,RED LAKE,,0,,,,,23,,,,0,18,2021,,
-120.8,50.935,3,,1166658,-1,,,4,BC,,,4.8,6,2021-03-24 00:00:00,,2.5,,14,1166658.2021.3.24,RED LAKE,,0.8,,,,,24,,,,0,15.5,2021,,
-120.8,50.935,3,,1166658,-1,,,0,BC,,,0,5.5,2021-03-25 00:00:00,,2.3,,13,1166658.2021.3.25,RED LAKE,,0,,,,,25,,,,0,15.7,2021,,
-120.8,50.935,3,,1166658,-2,,,0,BC,,,0,6,2021-03-26 00:00:00,,2,,12,1166658.2021.3.26,RED LAKE,,0,,,,,26,,,,0,16,2021,,
-120.8,50.935,3,,1166658,-1,,,0,BC,,,0,6,2021-03-27 00:00:00,,2.5,,11,1166658.2021.3.27,RED LAKE,,0,,,,,27,,,,0,15.5,2021,,
-120.8,50.935,3,,1166658,-3.5,,,0,BC,,,7.6,6,2021-03-28 00:00:00,,1.3,,10,1166658.2021.3.28,RED LAKE,,7.6,,,,,28,,,,0,16.7,2021,,
-120.8,50.935,3,,1166658,-9,,,0,BC,,,0,1,2021-03-29 00:00:00,,-4,,18,1166658.2021.3.29,RED LAKE,,0,,,,,29,,,,0,22,2021,,
-120.8,50.935,3,,1166658,-3,,,0,BC,,,0,7,2021-03-30 00:00:00,,2,,17,1166658.2021.3.30,RED LAKE,,0,,,,,30,,,,0,16,2021,,
-120.8,50.935,3,,1166658,-4,,,0,BC,,,0,10,2021-03-31 00:00:00,,3,,16,1166658.2021.3.31,RED LAKE,,0,,,,,31,,,,0,15,2021,,
-120.8,50.935,4,,1166658,1.5,,,0,BC,,,0,11,2021-04-01 00:00:00,,6.3,,14,1166658.2021.4.1,RED LAKE,,0,,,,,1,,,,0,11.7,2021,,
-120.8,50.935,4,,1166658,-1,,,0,BC,,,0,7.5,2021-04-02 00:00:00,,3.3,,12,1166658.2021.4.2,RED LAKE,,0,,,,,2,,,,0,14.7,2021,,
-120.8,50.935,4,,1166658,-1,,,0,BC,,,10,10,2021-04-03 00:00:00,,4.5,,9,1166658.2021.4.3,RED LAKE,,10,,,,,3,,,,0,13.5,2021,,
-120.8,50.935,4,,1166658,-3,,,0,BC,,,0,6,2021-04-04 00:00:00,,1.5,,16,1166658.2021.4.4,RED LAKE,,0,,,,,4,,,,0,16.5,2021,,
-120.8,50.935,4,,1166658,-5,,,0,BC,,,0,12,2021-04-05 00:00:00,,3.5,,10,1166658.2021.4.5,RED LAKE,,0,,,,,5,,,,0,14.5,2021,,
-120.8,50.935,4,,1166658,-3,,,0,BC,,,0,10.5,2021-04-06 00:00:00,,3.8,,8,1166658.2021.4.6,RED LAKE,,0,,,,,6,,,,0,14.2,2021,,
-120.8,50.935,4,,1166658,-0.5,,,0,BC,,,10.2,7,2021-04-07 00:00:00,,3.3,,2,1166658.2021.4.7,RED LAKE,,10.2,,,,,7,,,,0,14.7,2021,,
-120.8,50.935,4,,1166658,-5,,,0,BC,,,0,9,2021-04-08 00:00:00,,2,,10,1166658.2021.4.8,RED LAKE,,0,,,,,8,,,,0,16,2021,,
-120.8,50.935,4,,1166658,-4,,,0,BC,,,4.8,6,2021-04-09 00:00:00,,1,,0,1166658.2021.4.9,RED LAKE,,4.8,,,,,9,,,,0,17,2021,,
-120.8,50.935,4,,1166658,-5,,,0,BC,,,0,5,2021-04-10 00:00:00,,0,,5,1166658.2021.4.10,RED LAKE,,0,,,,,10,,,,0,18,2021,,
-120.8,50.935,4,,1166658,-5.5,,,0,BC,,,0,6,2021-04-11 00:00:00,,0.3,,0,1166658.2021.4.11,RED LAKE,,0,,,,,11,,,,0,17.7,2021,,
-120.8,50.935,4,,1166658,-5,,,0,BC,,,0,9,2021-04-12 00:00:00,,2,,0,1166658.2021.4.12,RED LAKE,,0,,,,,12,,,,0,16,2021,,
-120.8,50.935,4,,1166658,-5,,,0,BC,,,0,13,2021-04-13 00:00:00,,4,,0,1166658.2021.4.13,RED LAKE,,0,,,,,13,,,,0,14,2021,,
-120.8,50.935,4,,1166658,-1,,,0,BC,,,0,17.5,2021-04-14 00:00:00,,8.3,,0,1166658.2021.4.14,RED LAKE,,0,,,,,14,,,,0,9.7,2021,,
-120.8,50.935,4,,1166658,0.5,,,0,BC,,,0,20,2021-04-15 00:00:00,,10.3,,0,1166658.2021.4.15,RED LAKE,,0,,,,,15,,,,0,7.7,2021,,
-120.8,50.935,4,,1166658,1,,,0,BC,,,0,21,2021-04-16 00:00:00,,11,,0,1166658.2021.4.16,RED LAKE,,0,,,,,16,,,,0,7,2021,,
-120.8,50.935,4,,1166658,2,,,0,BC,,,0,23,2021-04-17 00:00:00,,12.5,,0,1166658.2021.4.17,RED LAKE,,0,,,,,17,,,,0,5.5,2021,,
